trade_date,year,n_scored,top5,edgeA_60,edgeB_60,edgeA_180,edgeB_180,n_fwd180,n_gt20,n_gt50,n_gt100
2023-11-16,2023,780,"['300718.SZ', '300666.SZ', '300888.SZ', '300953.SZ', '301377.SZ']",-17.210387719405055,-18.322021885952573,-16.74749734361947,-16.818873405270118,5.0,0.0,0.0,0.0
2023-12-14,2023,780,"['300888.SZ', '301377.SZ', '300718.SZ', '600601.SH', '300666.SZ']",-10.723388747181959,-12.22704222022439,-10.09480898538104,-13.252047561973757,5.0,0.0,0.0,0.0
2024-01-12,2024,781,"['301377.SZ', '300666.SZ', '688313.SH', '300718.SZ', '688343.SH']",-21.332873179861334,-22.32529019587238,-17.112563445638635,-18.493119698267165,5.0,0.0,0.0,0.0
2024-02-19,2024,782,"['300718.SZ', '301377.SZ', '002583.SZ', '300666.SZ', '603308.SH']",0.10892205292222512,3.4417935907110313,84.46518660886642,91.89014323177925,5.0,5.0,2.0,1.0
2024-03-18,2024,783,"['301377.SZ', '300395.SZ', '300666.SZ', '002271.SZ', '300888.SZ']",-8.144257941136239,-8.436628622231199,1.1820198566878242,5.216513534950473,5.0,2.0,1.0,0.0
2024-04-17,2024,785,"['301377.SZ', '688018.SH', '300718.SZ', '600171.SH', '300888.SZ']",11.609737287596774,10.516450349062511,85.64199268861618,91.09245854945318,5.0,3.0,3.0,3.0
2024-05-20,2024,785,"['688172.SH', '301377.SZ', '002265.SZ', '603345.SH', '688561.SH']",-2.2572536796706206,-3.8898107450742763,31.386013994683754,39.33301627331198,5.0,4.0,1.0,1.0
2024-06-18,2024,786,"['301377.SZ', '603345.SH', '300718.SZ', '000785.SZ', '300676.SZ']",3.3552086137811785,1.5764537350263688,127.12642950750745,137.00286085028546,5.0,4.0,4.0,1.0
2024-07-16,2024,786,"['002265.SZ', '688313.SH', '300718.SZ', '603345.SH', '300676.SZ']",12.275928726171175,14.820445685326447,134.25102911859472,145.32362714076882,5.0,4.0,3.0,2.0
2024-08-13,2024,787,"['301377.SZ', '603119.SH', '688313.SH', '600595.SH', '300718.SZ']",16.408743239305284,23.672527949550005,198.60292431816163,209.36318199408453,5.0,5.0,5.0,3.0
2024-09-10,2024,788,"['603119.SH', '688313.SH', '688220.SH', '300285.SZ', '300548.SZ']",11.504016159779152,21.152951499774336,152.5778512691635,164.25816937317842,5.0,4.0,4.0,4.0
2024-10-17,2024,789,"['603119.SH', '003031.SZ', '688220.SH', '301377.SZ', '300718.SZ']",40.38518824812618,44.4321151400089,136.18214343170908,144.0996574695454,5.0,4.0,4.0,3.0
2024-11-14,2024,789,"['601872.SH', '300888.SZ', '601857.SH', '601098.SH', '688336.SH']",3.383225722983332,6.927640641368568,16.94748090999421,23.830184079845175,5.0,2.0,1.0,1.0
2024-12-12,2024,790,"['688220.SH', '601872.SH', '300548.SZ', '600583.SH', '603119.SH']",54.26528323475955,57.779465134355604,144.53149292889913,150.56390554723288,5.0,4.0,3.0,3.0
2025-01-10,2025,791,"['301526.SZ', '600499.SH', '688295.SH', '002487.SZ', '601869.SH']",8.773158324001557,11.759772290445616,78.85045480545341,87.234664248744,5.0,5.0,4.0,2.0
2025-02-17,2025,792,"['600499.SH', '002487.SZ', '688065.SH', '688331.SH', '600884.SH']",33.43632470098638,33.4553693214914,74.17271121759524,80.09363455560253,5.0,4.0,4.0,3.0
2025-03-17,2025,792,"['600499.SH', '301526.SZ', '601857.SH', '601898.SH', '601872.SH']",14.201714351745846,13.473011834117981,33.421700216977136,36.86071525889353,5.0,5.0,2.0,1.0
2025-04-15,2025,792,"['600884.SH', '688498.SH', '300763.SZ', '600497.SH', '301377.SZ']",34.54235557579439,35.35790322160902,220.43647423577545,232.15202752674725,5.0,5.0,5.0,3.0
2025-05-16,2025,792,"['301377.SZ', '688349.SH', '300620.SZ', '603256.SH', '688172.SH']",60.59144277614858,63.91625640730203,249.5776386137208,262.7615511152139,5.0,4.0,4.0,4.0
2025-06-16,2025,793,"['300677.SZ', '688172.SH', '300496.SZ', '688187.SH', '601156.SH']",9.730400139986411,13.131280047557164,35.25588947326878,50.68250354808105,5.0,5.0,2.0,2.0
2025-07-14,2025,793,"['601156.SH', '688349.SH', '688187.SH', '688172.SH', '002432.SZ']",5.075925082277749,8.925506405764203,22.110202202959826,35.25686279340604,5.0,3.0,2.0,2.0
2025-08-11,2025,795,"['688187.SH', '300418.SZ', '601156.SH', '600711.SH', '688220.SH']",2.868966798731229,4.523996279954864,2.220573657438407,12.104671587062581,5.0,4.0,1.0,0.0
2025-09-08,2025,795,"['688220.SH', '300140.SZ', '300735.SZ', '600171.SH', '002281.SZ']",-6.784010980360208,-6.740074551635675,18.207541051046054,22.930421473338825,5.0,1.0,1.0,1.0
2025-10-14,2025,795,"['600711.SH', '300570.SZ', '300735.SZ', '002281.SZ', '688220.SH']",8.348026055151543,10.220443497636293,74.24071935376458,75.74033708989083,5.0,2.0,2.0,2.0
2025-11-11,2025,798,"['603256.SH', '300735.SZ', '002281.SZ', '002130.SZ', '002335.SZ']",7.922041702439313,11.833626329069377,96.88885729589212,97.6480697350344,5.0,2.0,2.0,2.0
2025-12-09,2025,799,"['603256.SH', '002126.SZ', '300735.SZ', '300679.SZ', '300383.SZ']",10.786491393288633,17.23086438664342,,,,,,
2026-01-08,2026,799,"['688313.SH', '002130.SZ', '688343.SH', '002126.SZ', '603256.SH']",37.37007881657196,39.46764529965326,,,,,,
2026-02-05,2026,800,"['688313.SH', '002241.SZ', '688629.SH', '300476.SZ', '002281.SZ']",80.25989037885566,78.89694288593971,,,,,,
2026-03-13,2026,800,"['300502.SZ', '688629.SH', '688313.SH', '002130.SZ', '002402.SZ']",25.681528931686664,20.023716478182678,,,,,,
2026-04-13,2026,800,"['002130.SZ', '300339.SZ', '300274.SZ', '300496.SZ', '688213.SH']",-6.506222494949568,-12.171205297490147,,,,,,
2026-05-14,2026,800,"['002402.SZ', '603596.SH', '300803.SZ', '300735.SZ', '002130.SZ']",-10.264287605034102,-12.95158949903219,,,,,,
2026-06-11,2026,800,"['002335.SZ', '688122.SH', '000997.SZ', '300803.SZ', '300458.SZ']",,,,,,,,
2026-07-10,2026,800,"['002625.SZ', '300115.SZ', '002335.SZ', '603920.SH', '300803.SZ']",,,,,,,,
