trade_date,ts_code,score,label,tags,primary_reason,supporting
2020-12-07,002472.SZ,-0.373084137503973,2.4074575901031494,low_score_high_return,low_score_but_high_return,
2020-12-07,002648.SZ,-1.1372164259651776,1.3125848770141602,low_score_high_return,low_score_but_high_return,
2020-12-07,600010.SH,-0.8584604586928749,2.1597774028778076,low_score_high_return,low_score_but_high_return,
2020-12-07,600089.SH,-0.7938275370384763,2.041383981704712,low_score_high_return,low_score_but_high_return,
2020-12-07,600096.SH,-0.7928262022291588,3.092715263366699,low_score_high_return,low_score_but_high_return,
2020-12-07,600111.SH,-0.580952881126075,3.3651680946350098,low_score_high_return,low_score_but_high_return,
2020-12-07,600141.SH,-0.6262001909442119,2.5411267280578613,low_score_high_return,low_score_but_high_return,
2020-12-07,600188.SH,-0.24959832996480621,1.4465391635894775,low_score_high_return,low_score_but_high_return,
2020-12-07,600219.SH,-1.0754973724716808,1.1458415985107422,low_score_high_return,low_score_but_high_return,
2020-12-07,600295.SH,-0.5558515250823819,2.122121810913086,low_score_high_return,low_score_but_high_return,
2020-12-07,600348.SH,-0.20844490057960424,1.8712186813354492,low_score_high_return,low_score_but_high_return,
2020-12-07,600392.SH,-0.7664985826542244,2.042314291000366,low_score_high_return,low_score_but_high_return,
2020-12-07,600549.SH,-0.8077304917019665,1.0544359683990479,low_score_high_return,low_score_but_high_return,
2020-12-07,600808.SH,-0.9925917854565043,1.2985079288482666,low_score_high_return,low_score_but_high_return,
2020-12-07,600816.SH,-0.6850558977812443,2.845674753189087,low_score_high_return,low_score_but_high_return,
2020-12-07,601117.SH,-1.3586958465436025,1.232414722442627,low_score_high_return,low_score_but_high_return,
2020-12-07,601127.SH,-0.4848363117800542,3.272623062133789,low_score_high_return,low_score_but_high_return,
2020-12-07,601567.SH,-0.9142381626586685,1.0266413688659668,low_score_high_return,low_score_but_high_return,
2020-12-07,601633.SH,-0.6165362398752899,1.6662912368774414,low_score_high_return,low_score_but_high_return,
2020-12-07,601699.SH,-1.1763156768274963,1.5227248668670654,low_score_high_return,low_score_but_high_return,
